"vessel_id","time_stamp","lon","lat"
"603","AR002","2017-05-20 08:25:35",-2.45684899627616,59.129396365065
"604","AR002","2017-05-20 08:26:35",-2.46041123339175,59.1311893844534
"605","AR002","2017-05-20 08:27:35",-2.46410711783555,59.133063681997
"606","AR002","2017-05-20 08:28:35",-2.46761329967882,59.1350269016714
"607","AR002","2017-05-20 08:29:35",-2.47128336418967,59.1369278278241
"608","AR002","2017-05-20 08:30:35",-2.47471410696266,59.1389623904611
"609","AR002","2017-05-20 08:31:35",-2.47807305621582,59.1410324948263
"610","AR002","2017-05-20 08:32:35",-2.48146965689728,59.1430667384473
"611","AR002","2017-05-20 08:33:35",-2.48478921470884,59.1451365084992
"612","AR002","2017-05-20 08:34:35",-2.48814063655177,59.147206317595
"613","AR002","2017-05-20 08:35:35",-2.49131510754328,59.1493292294219
"614","AR002","2017-05-20 08:36:35",-2.49441951406341,59.1514877117536
"615","AR002","2017-05-20 08:37:35",-2.49735354075331,59.1537262845075
"616","AR002","2017-05-20 08:38:35",-2.50021088878893,59.1559734749338
"617","AR002","2017-05-20 08:39:35",-2.50329871063216,59.1581496373805
"618","AR002","2017-05-20 08:40:35",-2.50646386468776,59.1603260185001
"619","AR002","2017-05-20 08:41:35",-2.50950513017392,59.1625108338065
"620","AR002","2017-05-20 08:42:35",-2.51234101506517,59.1647756308249
"621","AR002","2017-05-20 08:43:35",-2.515168402403,59.1670493131244
"622","AR002","2017-05-20 08:44:35",-2.51785010392471,59.1693852557293
"623","AR002","2017-05-20 08:45:35",-2.52012309025127,59.1718273994981
"624","AR002","2017-05-20 08:46:35",-2.52227856655628,59.1743139727218
"625","AR002","2017-05-20 08:47:35",-2.52405209247984,59.1768619743
"626","AR002","2017-05-20 08:48:35",-2.52592935801946,59.1793923673634
"627","AR002","2017-05-20 08:49:35",-2.5278581384093,59.1818869966471
"628","AR002","2017-05-20 08:50:35",-2.52990843404754,59.1843461130403
"629","AR002","2017-05-20 08:51:35",-2.53203126474926,59.1867695344902
"630","AR002","2017-05-20 08:52:35",-2.53408064556823,59.1892106175192
"631","AR002","2017-05-20 08:53:35",-2.53630432305184,59.1915984052772
"632","AR002","2017-05-20 08:54:35",-2.5384302893132,59.1939858065818
"633","AR002","2017-05-20 08:55:35",-2.54056518348593,59.1963821836241
"634","AR002","2017-05-20 08:56:35",-2.54282562989789,59.1987071214914
"635","AR002","2017-05-20 08:57:35",-2.5450724964724,59.2010229905293
"636","AR002","2017-05-20 08:58:35",-2.54709523319537,59.2032302729098
"637","AR002","2017-05-20 08:59:35",-2.55054512277522,59.2047868867112
"638","AR002","2017-05-20 09:00:35",-2.552853149969,59.2070489455112
"639","AR002","2017-05-20 09:01:35",-2.55519884026234,59.2092661882858
"640","AR002","2017-05-20 09:02:35",-2.55744828180288,59.2115010208307
"641","AR002","2017-05-20 09:03:35",-2.55979457444924,59.2137181799238
"642","AR002","2017-05-20 09:04:35",-2.56212365587629,59.2159352373353
"643","AR002","2017-05-20 09:05:35",-2.56443003906869,59.2181701365599
"644","AR002","2017-05-20 09:06:35",-2.56690732392454,59.2203516797917
"645","AR002","2017-05-20 09:07:35",-2.56934966144322,59.2225510196664
"646","AR002","2017-05-20 09:08:35",-2.57178004912726,59.2247502729408
"647","AR002","2017-05-20 09:09:35",-2.57416135554743,59.2269762601094
"648","AR002","2017-05-20 09:10:35",-2.57659411886467,59.229175428408
"649","AR002","2017-05-20 09:11:35",-2.57901690234712,59.2313565566507
"650","AR002","2017-05-20 09:12:35",-2.58139585445301,59.2335644387045
"651","AR002","2017-05-20 09:13:35",-2.58384357139316,59.2357635153808
"652","AR002","2017-05-20 09:14:35",-2.58643071359503,59.2379091052465
"653","AR002","2017-05-20 09:15:35",-2.5890737037725,59.2399560340278
"654","AR002","2017-05-20 09:16:35",-2.59053493269293,59.241469350358
"655","AR002","2017-05-20 09:17:35",-2.58978392007176,59.2424099291641
"656","AR002","2017-05-20 09:18:35",-2.58858687178988,59.2441393709826
"657","AR002","2017-05-20 09:19:35",-2.58717801797221,59.2458322082743
"658","AR002","2017-05-20 09:20:35",-2.58574469826879,59.2475069914673
"659","AR002","2017-05-20 09:21:35",-2.58361882091555,59.2483084450996
"660","AR002","2017-05-20 09:22:35",-2.58124271198137,59.2486330973922
"661","AR002","2017-05-20 09:23:35",-2.58074739074367,59.2507059781169
"662","AR002","2017-05-20 09:24:35",-2.58094176486586,59.252583509646
"663","AR002","2017-05-20 09:25:35",-2.58212627445948,59.2529375535204
"664","AR002","2017-05-20 09:26:35",-2.58188167760364,59.252864924815
"665","AR002","2017-05-20 09:27:35",-2.58159863173708,59.2524958186074
"666","AR002","2017-05-20 09:28:35",-2.58167347002947,59.2526846477059
"667","AR002","2017-05-20 09:29:35",-2.58156420203074,59.2528728850615
"668","AR002","2017-05-20 09:30:35",-2.58149964092484,59.2531331093232
"669","AR002","2017-05-20 09:31:35",-2.58145622211249,59.2535281076282
"670","AR002","2017-05-20 09:32:35",-2.5813918709204,59.2539140581772
"671","AR002","2017-05-20 09:33:35",-2.58120608791121,59.2543355396793
"672","AR002","2017-05-20 09:34:35",-2.58107509948669,59.2547212756298
"673","AR002","2017-05-20 09:35:35",-2.58094421831088,59.2550980313722
"674","AR002","2017-05-20 09:36:35",-2.5807479020505,59.2555194782596
"675","AR002","2017-05-20 09:37:35",-2.58053767463461,59.2557882131417
"676","AR002","2017-05-20 09:38:35",-2.58049796902298,59.2561652621535
"677","AR002","2017-05-20 09:39:35",-2.580365334865,59.2563983251544
"678","AR002","2017-05-20 09:40:35",-2.58035775599073,59.25658688919
"679","AR002","2017-05-20 09:41:35",-2.58032453539394,59.2567214881401
"680","AR002","2017-05-20 09:42:35",-2.58032376261237,59.2567843484687
"681","AR002","2017-05-20 09:43:35",-2.58033910345309,59.2568203195356
"682","AR002","2017-05-20 09:44:35",-2.58035235954937,59.256883225088
"683","AR002","2017-05-20 09:45:35",-2.58031761861325,59.2568561718831
"684","AR002","2017-05-20 09:46:35",-2.58033866187764,59.2568562397229
"685","AR002","2017-05-20 09:47:35",-2.57963063275762,59.2579585447788
"686","AR002","2017-05-20 09:48:35",-2.57938004325958,59.2563771844655
"687","AR002","2017-05-20 09:49:35",-2.58081778727528,59.2545408391791
"688","AR002","2017-05-20 09:50:35",-2.58190053724672,59.2526135339825
"689","AR002","2017-05-20 09:51:35",-2.58186752300853,59.2507275420415
"690","AR002","2017-05-20 09:52:35",-2.58090624819281,59.2511914318662
"691","AR002","2017-05-20 09:53:35",-2.58034245351565,59.2511267525046
"692","AR002","2017-05-20 09:54:35",-2.579944163236,59.2507213492814
"693","AR002","2017-05-20 09:55:35",-2.57981615826851,59.2508646227089
"694","AR002","2017-05-20 09:56:35",-2.57954526584398,59.2509355912432
"695","AR002","2017-05-20 09:57:35",-2.57941912231635,59.2510698898823
"696","AR002","2017-05-20 09:58:35",-2.57910941543478,59.2513023794918
"697","AR002","2017-05-20 09:59:35",-2.57897130938381,59.2515533843552
"698","AR002","2017-05-20 10:00:35",-2.57889818583231,59.2517956188985
"699","AR002","2017-05-20 10:01:35",-2.57887557633234,59.2520649580612
"700","AR002","2017-05-20 10:02:35",-2.57878611673584,59.2523520417228
