"vessel_id","lat","lon","time","bearing","speed","gear","fish.val","fish.val.full","fish.event"
"2462","id_Ben",36.9736339,-7.7644173,"2017-03-10 13:37:38",236,7.55939769744873,"pots","travel","set","travel.NA"
"2463","id_Ben",36.9729956,-7.7655275,"2017-03-10 13:38:08",230,8.09935474395752,"pots","travel","set","travel.NA"
"2464","id_Ben",36.9723145,-7.7667035,"2017-03-10 13:38:38",239,8.09935474395752,"pots","travel","set","travel.NA"
"2465","id_Ben",36.9717803,-7.767996,"2017-03-10 13:39:09",249,8.09935474395752,"pots","travel","set","travel.NA"
"2466","id_Ben",36.9712663,-7.7692673,"2017-03-10 13:39:39",243,7.55939769744873,"pots","travel","set","travel.NA"
"2467","id_Ben",36.9710503,-7.7696998,"2017-03-10 13:39:51",223,7.55939769744873,"pots","travel","set","travel.NA"
"2468","id_Ben",36.9703208,-7.770836,"2017-03-10 13:40:21",237,7.55939769744873,"pots","travel","set","travel.NA"
"2469","id_Ben",36.969716,-7.7720091,"2017-03-10 13:40:51",240,8.09935474395752,"pots","travel","set","travel.NA"
"2470","id_Ben",36.9691736,-7.7731136,"2017-03-10 13:41:21",243,5.93952703475952,"pots","travel","set","travel.NA"
"2471","id_Ben",36.9687778,-7.774098,"2017-03-10 13:41:51",231,5.93952703475952,"pots","travel","set","travel.NA"
"2472","id_Ben",36.9686323,-7.7744641,"2017-03-10 13:42:01",257,6.47948360443115,"pots","travel","set","travel.NA"
"2473","id_Ben",36.9685533,-7.7747565,"2017-03-10 13:42:09",235,6.47948360443115,"pots","travel","set","travel.NA"
"2474","id_Ben",36.968143,-7.7754403,"2017-03-10 13:42:30",257,7.01944065093994,"pots","travel","travel","travel.NA"
"2475","id_Ben",36.9681323,-7.775558,"2017-03-10 13:42:33",279,6.47948360443115,"pots","travel","travel","travel.NA"
"2476","id_Ben",36.9681655,-7.7756671,"2017-03-10 13:42:36",301,6.47948360443115,"pots","travel","travel","travel.NA"
"2477","id_Ben",36.9682686,-7.7758018,"2017-03-10 13:42:41",328,5.93952703475952,"pots","travel","travel","travel.NA"
"2478","id_Ben",36.9684325,-7.7758806,"2017-03-10 13:42:46",348,7.01944065093994,"pots","travel","travel","travel.NA"
"2479","id_Ben",36.9693831,-7.7762658,"2017-03-10 13:43:16",352,7.55939769744873,"pots","travel","travel","travel.NA"
"2480","id_Ben",36.9704656,-7.776325,"2017-03-10 13:43:46",354,7.55939769744873,"pots","travel","travel","travel.NA"
"2481","id_Ben",36.9715033,-7.7764625,"2017-03-10 13:44:16",349,7.55939769744873,"pots","travel","travel","travel.NA"
"2482","id_Ben",36.9725331,-7.7767743,"2017-03-10 13:44:46",335,8.09935474395752,"pots","travel","travel","travel.NA"
"2483","id_Ben",36.9735428,-7.7771868,"2017-03-10 13:45:16",344,7.01944065093994,"pots","travel","travel","travel.NA"
"2484","id_Ben",36.9745988,-7.777605,"2017-03-10 13:45:47",342,7.01944065093994,"pots","travel","travel","travel.NA"
"2485","id_Ben",36.9756265,-7.7779603,"2017-03-10 13:46:17",338,8.09935474395752,"pots","travel","travel","travel.NA"
"2486","id_Ben",36.9766226,-7.778483,"2017-03-10 13:46:48",345,7.55939769744873,"pots","travel","travel","travel.NA"
"2487","id_Ben",36.9776809,-7.7788816,"2017-03-10 13:47:18",343,7.01944065093994,"pots","travel","travel","travel.NA"
"2488","id_Ben",36.9787201,-7.7792491,"2017-03-10 13:47:48",342,7.55939769744873,"pots","travel","travel","travel.NA"
"2489","id_Ben",36.9797285,-7.7795876,"2017-03-10 13:48:18",347,7.55939769744873,"pots","travel","travel","travel.NA"
"2490","id_Ben",36.9807863,-7.7798725,"2017-03-10 13:48:48",338,7.55939769744873,"pots","travel","travel","travel.NA"
"2491","id_Ben",36.9817406,-7.7804841,"2017-03-10 13:49:18",331,7.01944065093994,"pots","travel","travel","travel.NA"
"2492","id_Ben",36.9826768,-7.7811385,"2017-03-10 13:49:49",332,7.55939769744873,"pots","travel","travel","travel.NA"
"2493","id_Ben",36.9836095,-7.7818638,"2017-03-10 13:50:19",331,8.09935474395752,"pots","travel","travel","travel.NA"
"2494","id_Ben",36.9845841,-7.7825746,"2017-03-10 13:50:49",328,7.55939769744873,"pots","travel","travel","travel.NA"
"2495","id_Ben",36.9855025,-7.7832755,"2017-03-10 13:51:19",330,7.55939769744873,"pots","travel","travel","travel.NA"
"2496","id_Ben",36.9864246,-7.7838358,"2017-03-10 13:51:49",333,7.01944065093994,"pots","travel","travel","travel.NA"
"2497","id_Ben",36.9874235,-7.7844318,"2017-03-10 13:52:19",333,7.55939769744873,"pots","travel","travel","travel.NA"
"2498","id_Ben",36.9883503,-7.785045,"2017-03-10 13:52:49",328,7.55939769744873,"pots","travel","travel","travel.NA"
"2499","id_Ben",36.9892213,-7.7857215,"2017-03-10 13:53:19",328,7.55939769744873,"pots","travel","travel","travel.NA"
"2500","id_Ben",36.9901858,-7.7864056,"2017-03-10 13:53:49",331,7.55939769744873,"pots","travel","travel","travel.NA"
"2501","id_Ben",36.9911741,-7.7869586,"2017-03-10 13:54:19",334,7.55939769744873,"pots","travel","travel","travel.NA"
"2502","id_Ben",36.9921186,-7.7875136,"2017-03-10 13:54:49",335,7.55939769744873,"pots","travel","travel","travel.NA"
"2503","id_Ben",36.9931253,-7.7880326,"2017-03-10 13:55:19",343,7.01944065093994,"pots","travel","travel","travel.NA"
"2504","id_Ben",36.99409,-7.7885965,"2017-03-10 13:55:49",336,8.09935474395752,"pots","travel","travel","travel.NA"
"2505","id_Ben",36.9950473,-7.789131,"2017-03-10 13:56:19",340,6.47948360443115,"pots","travel","travel","travel.NA"
"2506","id_Ben",36.9956991,-7.7894558,"2017-03-10 13:56:40",0,6.47948360443115,"pots","travel","travel","travel.NA"
"2507","id_Ben",36.9967275,-7.7895321,"2017-03-10 13:57:10",6,6.47948360443115,"pots","travel","travel","travel.NA"
"2508","id_Ben",36.9976051,-7.7896411,"2017-03-10 13:57:37",343,6.47948360443115,"pots","travel","travel","travel.NA"
"2509","id_Ben",36.9985895,-7.7899743,"2017-03-10 13:58:08",340,7.01944065093994,"pots","travel","travel","travel.NA"
"2510","id_Ben",36.9994435,-7.7902488,"2017-03-10 13:58:34",0,5.93952703475952,"pots","travel","travel","travel.NA"
"2511","id_Ben",36.9999168,-7.7903288,"2017-03-10 13:58:48",340,6.47948360443115,"pots","travel","travel","travel.NA"
"2512","id_Ben",37.0008715,-7.7907068,"2017-03-10 13:59:18",356,7.01944065093994,"pots","travel","travel","travel.NA"
"2513","id_Ben",37.001816,-7.790971,"2017-03-10 13:59:48",350,6.47948360443115,"pots","travel","travel","travel.NA"
"2514","id_Ben",37.0028461,-7.791214,"2017-03-10 14:00:18",346,7.55939769744873,"pots","travel","travel","travel.NA"
"2515","id_Ben",37.0038201,-7.791602,"2017-03-10 14:00:48",347,7.01944065093994,"pots","travel","travel","travel.NA"
"2516","id_Ben",37.0047951,-7.7919215,"2017-03-10 14:01:18",358,5.93952703475952,"pots","travel","travel","travel.NA"
"2517","id_Ben",37.0057773,-7.7920373,"2017-03-10 14:01:48",5,6.47948360443115,"pots","travel","travel","travel.NA"
"2518","id_Ben",37.0067755,-7.7920411,"2017-03-10 14:02:18",351,7.01944065093994,"pots","travel","travel","travel.NA"
"2519","id_Ben",37.0077705,-7.7923025,"2017-03-10 14:02:48",340,7.01944065093994,"pots","travel","travel","travel.NA"
"2520","id_Ben",37.008729,-7.7926785,"2017-03-10 14:03:18",339,7.01944065093994,"pots","travel","travel","travel.NA"
"2521","id_Ben",37.0096921,-7.7931775,"2017-03-10 14:03:49",333,7.01944065093994,"pots","travel","travel","travel.NA"
"2522","id_Ben",37.010646,-7.7938115,"2017-03-10 14:04:19",324,7.01944065093994,"pots","travel","travel","travel.NA"
"2523","id_Ben",37.0109848,-7.7942165,"2017-03-10 14:04:34",303,7.01944065093994,"pots","travel","travel","travel.NA"
"2524","id_Ben",37.0110853,-7.7945266,"2017-03-10 14:04:42",283,7.01944065093994,"pots","travel","travel","travel.NA"
"2525","id_Ben",37.0112153,-7.7957853,"2017-03-10 14:05:12",270,7.01944065093994,"pots","travel","travel","travel.NA"
"2526","id_Ben",37.0114483,-7.7970318,"2017-03-10 14:05:42",284,7.01944065093994,"pots","travel","travel","travel.NA"
"2527","id_Ben",37.0117666,-7.7982008,"2017-03-10 14:06:12",290,6.47948360443115,"pots","travel","travel","travel.NA"
"2528","id_Ben",37.011978,-7.799376,"2017-03-10 14:06:42",277,6.47948360443115,"pots","travel","travel","travel.NA"
"2529","id_Ben",37.0121778,-7.8006105,"2017-03-10 14:07:12",284,7.01944065093994,"pots","travel","travel","travel.NA"
"2530","id_Ben",37.0124206,-7.8018751,"2017-03-10 14:07:42",276,7.01944065093994,"pots","travel","travel","travel.NA"
"2531","id_Ben",37.0124968,-7.8029498,"2017-03-10 14:08:12",290,5.39956998825073,"pots","travel","travel","travel.NA"
"2532","id_Ben",37.012835,-7.8038981,"2017-03-10 14:08:42",303,5.93952703475952,"pots","travel","travel","travel.NA"
"2533","id_Ben",37.013408,-7.8048261,"2017-03-10 14:09:12",316,6.47948360443115,"pots","travel","travel","travel.NA"
"2534","id_Ben",37.0140588,-7.8055738,"2017-03-10 14:09:42",318,6.47948360443115,"pots","travel","travel","travel.NA"
"2535","id_Ben",37.0147846,-7.8063043,"2017-03-10 14:10:12",321,6.47948360443115,"pots","travel","travel","travel.NA"
"2536","id_Ben",37.0155213,-7.807034,"2017-03-10 14:10:42",322,6.47948360443115,"pots","travel","travel","travel.NA"
"2537","id_Ben",37.0163148,-7.807756,"2017-03-10 14:11:13",324,6.47948360443115,"pots","travel","travel","travel.NA"
"2538","id_Ben",37.0171123,-7.8084043,"2017-03-10 14:11:43",328,6.47948360443115,"pots","travel","travel","travel.NA"
"2539","id_Ben",37.0179288,-7.8090018,"2017-03-10 14:12:13",325,6.47948360443115,"pots","travel","travel","travel.NA"
"2540","id_Ben",37.018682,-7.8098361,"2017-03-10 14:12:43",324,7.01944065093994,"pots","travel","travel","travel.NA"
"2541","id_Ben",37.0190255,-7.810023,"2017-03-10 14:12:56",344,6.47948360443115,"pots","travel","travel","travel.NA"
"2542","id_Ben",37.0199758,-7.8102416,"2017-03-10 14:13:26",355,6.47948360443115,"pots","travel","travel","travel.NA"
"2543","id_Ben",37.020935,-7.8103025,"2017-03-10 14:13:56",357,6.47948360443115,"pots","travel","travel","travel.NA"
"2544","id_Ben",37.0219196,-7.8103623,"2017-03-10 14:14:26",358,6.47948360443115,"pots","travel","travel","travel.NA"
"2545","id_Ben",37.0229105,-7.8103928,"2017-03-10 14:14:56",358,7.01944065093994,"pots","travel","travel","travel.NA"
"2546","id_Ben",37.0239199,-7.8105381,"2017-03-10 14:15:26",348,7.01944065093994,"pots","travel","travel","travel.NA"
"2547","id_Ben",37.0249613,-7.8105813,"2017-03-10 14:15:56",4,7.01944065093994,"pots","travel","travel","travel.NA"
"2548","id_Ben",37.0258881,-7.8106601,"2017-03-10 14:16:25",344,7.01944065093994,"pots","travel","travel","travel.NA"
"2549","id_Ben",37.0263621,-7.8109383,"2017-03-10 14:16:40",324,7.01944065093994,"pots","travel","travel","travel.NA"
"2550","id_Ben",37.0265523,-7.8111841,"2017-03-10 14:16:48",304,7.01944065093994,"pots","travel","travel","travel.NA"
"2551","id_Ben",37.0270333,-7.8123475,"2017-03-10 14:17:18",293,7.55939769744873,"pots","travel","travel","travel.NA"
"2552","id_Ben",37.027358,-7.813587,"2017-03-10 14:17:48",283,7.55939769744873,"pots","travel","travel","travel.NA"
"2553","id_Ben",37.0275641,-7.814877,"2017-03-10 14:18:18",277,7.55939769744873,"pots","travel","travel","travel.NA"
"2554","id_Ben",37.0277715,-7.8161741,"2017-03-10 14:18:48",280,7.55939769744873,"pots","travel","travel","travel.NA"
"2555","id_Ben",37.0279348,-7.8175066,"2017-03-10 14:19:18",271,7.55939769744873,"pots","travel","travel","travel.NA"
"2556","id_Ben",37.0278745,-7.8187686,"2017-03-10 14:19:48",260,7.55939769744873,"pots","travel","travel","travel.NA"
"2557","id_Ben",37.0276743,-7.8200688,"2017-03-10 14:20:18",255,7.01944065093994,"pots","travel","travel","travel.NA"
"2558","id_Ben",37.0274756,-7.8213985,"2017-03-10 14:20:48",264,7.55939769744873,"pots","travel","travel","travel.NA"
"2559","id_Ben",37.027197,-7.8226148,"2017-03-10 14:21:18",245,7.55939769744873,"pots","travel","travel","travel.NA"
"2560","id_Ben",37.0269509,-7.8238696,"2017-03-10 14:21:48",260,7.01944065093994,"pots","travel","travel","travel.NA"
"2561","id_Ben",37.0266818,-7.8251711,"2017-03-10 14:22:19",251,7.01944065093994,"pots","travel","travel","travel.NA"
"2562","id_Ben",37.0262491,-7.826325,"2017-03-10 14:22:49",244,7.01944065093994,"pots","travel","travel","travel.NA"
"2563","id_Ben",37.0256931,-7.8273915,"2017-03-10 14:23:19",241,7.01944065093994,"pots","travel","travel","travel.NA"
"2564","id_Ben",37.0252643,-7.8285435,"2017-03-10 14:23:49",244,7.01944065093994,"pots","travel","travel","travel.NA"
"2565","id_Ben",37.0247966,-7.8297308,"2017-03-10 14:24:19",244,7.01944065093994,"pots","travel","travel","travel.NA"
"2566","id_Ben",37.0244001,-7.83084,"2017-03-10 14:24:49",243,7.01944065093994,"pots","travel","travel","travel.NA"
"2567","id_Ben",37.0239131,-7.831939,"2017-03-10 14:25:19",246,7.01944065093994,"pots","travel","travel","travel.NA"
"2568","id_Ben",37.0236201,-7.8330063,"2017-03-10 14:25:45",266,7.01944065093994,"pots","travel","travel","travel.NA"
"2569","id_Ben",37.0236791,-7.8334975,"2017-03-10 14:25:57",286,7.01944065093994,"pots","travel","travel","travel.NA"
"2570","id_Ala",37.0652601,-8.1098465,"2017-03-10 21:18:43",171,4.31965589523315,"dredge",NA,NA,NA
"2571","id_Ala",37.0650656,-8.1098441,"2017-03-10 21:18:51",202,4.31965589523315,"dredge",NA,NA,NA
"2572","id_Ala",37.064851,-8.1100165,"2017-03-10 21:19:02",235,5.39956998825073,"dredge",NA,NA,NA
"2573","id_Ala",37.0647301,-8.1103778,"2017-03-10 21:19:14",255,5.39956998825073,"dredge",NA,NA,NA
"2574","id_Ala",37.0647,-8.1107421,"2017-03-10 21:19:25",280,5.39956998825073,"dredge",NA,NA,NA
"2575","id_Ala",37.0647991,-8.1116968,"2017-03-10 21:19:55",279,5.39956998825073,"dredge",NA,NA,NA
"2576","id_Ala",37.0649131,-8.1126701,"2017-03-10 21:20:25",281,5.39956998825073,"dredge",NA,NA,NA
"2577","id_Ala",37.0651003,-8.113212,"2017-03-10 21:20:42",301,4.85961294174194,"dredge",NA,NA,NA
"2578","id_Ala",37.0654394,-8.1140899,"2017-03-10 21:21:12",296,5.39956998825073,"dredge",NA,NA,NA
"2579","id_Ala",37.0656581,-8.1149858,"2017-03-10 21:21:42",283,5.39956998825073,"dredge",NA,NA,NA
"2580","id_Ala",37.0658566,-8.1159621,"2017-03-10 21:22:12",286,5.39956998825073,"dredge",NA,NA,NA
"2581","id_Ala",37.0661204,-8.1168955,"2017-03-10 21:22:43",291,5.93952703475952,"dredge",NA,NA,NA
"2582","id_Ala",37.0663421,-8.1177938,"2017-03-10 21:23:13",294,5.39956998825073,"dredge",NA,NA,NA
"2583","id_Ala",37.0666083,-8.118714,"2017-03-10 21:23:43",297,5.39956998825073,"dredge",NA,NA,NA
"2584","id_Ala",37.0669353,-8.1196783,"2017-03-10 21:24:14",299,4.85961294174194,"dredge",NA,NA,NA
"2585","id_Ala",37.0672696,-8.1205661,"2017-03-10 21:24:44",294,5.39956998825073,"dredge",NA,NA,NA
"2586","id_Ala",37.067544,-8.1214793,"2017-03-10 21:25:15",288,5.39956998825073,"dredge",NA,NA,NA
"2587","id_Ala",37.0678331,-8.1224106,"2017-03-10 21:25:45",295,5.39956998825073,"dredge",NA,NA,NA
"2588","id_Ala",37.0682126,-8.1232761,"2017-03-10 21:26:15",299,4.85961294174194,"dredge",NA,NA,NA
"2589","id_Ala",37.0685786,-8.1240808,"2017-03-10 21:26:45",306,5.39956998825073,"dredge",NA,NA,NA
"2590","id_Ala",37.0689678,-8.124604,"2017-03-10 21:27:07",328,5.39956998825073,"dredge",NA,NA,NA
"2591","id_Ala",37.0696173,-8.1250985,"2017-03-10 21:27:37",338,4.85961294174194,"dredge",NA,NA,NA
"2592","id_Ala",37.0703356,-8.1254305,"2017-03-10 21:28:07",336,5.39956998825073,"dredge",NA,NA,NA
"2593","id_Ala",37.0704496,-8.1255163,"2017-03-10 21:28:13",316,4.85961294174194,"dredge",NA,NA,NA
"2594","id_Ala",37.0708408,-8.125927,"2017-03-10 21:28:43",323,2.69978499412537,"dredge",NA,NA,NA
"2595","id_Ala",37.0709943,-8.1260773,"2017-03-10 21:28:56",347,3.23974180221558,"dredge",NA,NA,NA
"2596","id_Ala",37.0714193,-8.126219,"2017-03-10 21:29:26",335,2.69978499412537,"dredge",NA,NA,NA
"2597","id_Ala",37.0714911,-8.1264191,"2017-03-10 21:29:56",309,0.539956986904144,"dredge",NA,NA,NA
"2598","id_Ala",37.0715378,-8.1265918,"2017-03-10 21:30:26",308,1.07991397380829,"dredge",NA,NA,NA
"2599","id_Ala",37.071611,-8.1267908,"2017-03-10 21:30:56",265,1.07991397380829,"dredge",NA,NA,NA
"2600","id_Ala",37.0716899,-8.1269896,"2017-03-10 21:31:26",249,1.07991397380829,"dredge",NA,NA,NA
"2601","id_Ala",37.0717676,-8.127175,"2017-03-10 21:31:56",280,1.07991397380829,"dredge",NA,NA,NA
"2602","id_Ala",37.0718483,-8.1273708,"2017-03-10 21:32:27",294,1.07991397380829,"dredge",NA,NA,NA
"2603","id_Ala",37.0719036,-8.1275311,"2017-03-10 21:32:57",326,1.07991397380829,"dredge",NA,NA,NA
"2604","id_Ala",37.071956,-8.1277168,"2017-03-10 21:33:28",311,1.07991397380829,"dredge",NA,NA,NA
"2605","id_Ala",37.0719825,-8.1279056,"2017-03-10 21:33:58",279,1.07991397380829,"dredge",NA,NA,NA
"2606","id_Ala",37.0720501,-8.128091,"2017-03-10 21:34:28",282,1.07991397380829,"dredge",NA,NA,NA
"2607","id_Ala",37.0721318,-8.1282641,"2017-03-10 21:34:58",305,0.539956986904144,"dredge",NA,NA,NA
"2608","id_Ala",37.072198,-8.1284286,"2017-03-10 21:35:28",269,1.07991397380829,"dredge",NA,NA,NA
"2609","id_Ala",37.0722588,-8.1286291,"2017-03-10 21:35:58",312,1.07991397380829,"dredge",NA,NA,NA
"2610","id_Ala",37.072286,-8.1287901,"2017-03-10 21:36:28",226,2.15982794761658,"dredge",NA,NA,NA
"2611","id_Ala",37.072077,-8.1287361,"2017-03-10 21:36:58",101,2.69978499412537,"dredge",NA,NA,NA
"2612","id_Ala",37.0720763,-8.1286738,"2017-03-10 21:37:02",75,3.23974180221558,"dredge",NA,NA,NA
"2613","id_Ala",37.072173,-8.1283791,"2017-03-10 21:37:32",120,1.07991397380829,"dredge",NA,NA,NA
"2614","id_Ala",37.0721123,-8.1281896,"2017-03-10 21:38:02",133,1.07991397380829,"dredge",NA,NA,NA
"2615","id_Ala",37.0720918,-8.1281199,"2017-03-10 21:38:09",69,3.23974180221558,"dredge",NA,NA,NA
"2616","id_Ala",37.0720263,-8.1279226,"2017-03-10 21:38:39",103,1.07991397380829,"dredge",NA,NA,NA
"2617","id_Ala",37.0719621,-8.1277138,"2017-03-10 21:39:09",118,1.61987090110779,"dredge",NA,NA,NA
"2618","id_Ala",37.0719605,-8.1274813,"2017-03-10 21:39:39",110,1.07991397380829,"dredge",NA,NA,NA
"2619","id_Ala",37.0718975,-8.1272541,"2017-03-10 21:40:09",120,1.07991397380829,"dredge",NA,NA,NA
"2620","id_Ala",37.071829,-8.1270346,"2017-03-10 21:40:40",60,0.539956986904144,"dredge",NA,NA,NA
"2621","id_Ala",37.0716416,-8.127149,"2017-03-10 21:41:10",261,2.15982794761658,"dredge",NA,NA,NA
"2622","id_Ala",37.0718471,-8.1272758,"2017-03-10 21:41:40",42,1.07991397380829,"dredge",NA,NA,NA
"2623","id_Ala",37.0717336,-8.1274233,"2017-03-10 21:42:10",160,2.15982794761658,"dredge",NA,NA,NA
"2624","id_Ala",37.071764,-8.1271318,"2017-03-10 21:42:40",10,2.15982794761658,"dredge",NA,NA,NA
"2625","id_Ala",37.0719598,-8.1272688,"2017-03-10 21:43:10",303,1.07991397380829,"dredge",NA,NA,NA
"2626","id_Ala",37.0720885,-8.1275276,"2017-03-10 21:43:40",302,1.07991397380829,"dredge",NA,NA,NA
"2627","id_Ala",37.0721883,-8.1277843,"2017-03-10 21:44:10",297,1.07991397380829,"dredge",NA,NA,NA
"2628","id_Ala",37.0722758,-8.1280606,"2017-03-10 21:44:40",281,1.61987090110779,"dredge",NA,NA,NA
"2629","id_Ala",37.0723811,-8.1283591,"2017-03-10 21:45:10",275,1.61987090110779,"dredge",NA,NA,NA
"2630","id_Ala",37.0724433,-8.1287018,"2017-03-10 21:45:40",257,1.61987090110779,"dredge",NA,NA,NA
"2631","id_Ala",37.072535,-8.1289771,"2017-03-10 21:46:10",273,2.15982794761658,"dredge",NA,NA,NA
"2632","id_Ala",37.0726338,-8.1293208,"2017-03-10 21:46:40",299,1.61987090110779,"dredge",NA,NA,NA
"2633","id_Ala",37.072741,-8.1296115,"2017-03-10 21:47:10",295,1.07991397380829,"dredge",NA,NA,NA
"2634","id_Ala",37.0728363,-8.1299363,"2017-03-10 21:47:40",269,2.15982794761658,"dredge",NA,NA,NA
"2635","id_Ala",37.0726908,-8.1301141,"2017-03-10 21:48:10",147,2.69978499412537,"dredge",NA,NA,NA
"2636","id_Ala",37.0726301,-8.1300286,"2017-03-10 21:48:17",107,3.23974180221558,"dredge",NA,NA,NA
"2637","id_Ala",37.0726325,-8.1299853,"2017-03-10 21:48:19",79,3.23974180221558,"dredge",NA,NA,NA
"2638","id_Ala",37.0726588,-8.1298858,"2017-03-10 21:48:24",59,3.23974180221558,"dredge",NA,NA,NA
"2639","id_Ala",37.0727173,-8.1297979,"2017-03-10 21:48:30",36,3.23974180221558,"dredge",NA,NA,NA
"2640","id_Ala",37.0727461,-8.129773,"2017-03-10 21:48:32",58,3.23974180221558,"dredge",NA,NA,NA
"2641","id_Ala",37.0727521,-8.129444,"2017-03-10 21:49:02",65,2.69978499412537,"dredge",NA,NA,NA
"2642","id_Ala",37.072693,-8.1291668,"2017-03-10 21:49:32",127,1.61987090110779,"dredge",NA,NA,NA
"2643","id_Ala",37.0725793,-8.1288998,"2017-03-10 21:50:02",110,1.61987090110779,"dredge",NA,NA,NA
"2644","id_Ala",37.0725241,-8.1285878,"2017-03-10 21:50:32",95,1.61987090110779,"dredge",NA,NA,NA
"2645","id_Ala",37.072467,-8.1282971,"2017-03-10 21:51:02",113,1.61987090110779,"dredge",NA,NA,NA
"2646","id_Ala",37.0723918,-8.1280378,"2017-03-10 21:51:32",106,1.61987090110779,"dredge",NA,NA,NA
"2647","id_Ala",37.0723068,-8.127774,"2017-03-10 21:52:02",123,1.61987090110779,"dredge",NA,NA,NA
"2648","id_Ala",37.0722398,-8.1274765,"2017-03-10 21:52:32",100,1.61987090110779,"dredge",NA,NA,NA
"2649","id_Ala",37.072164,-8.1271898,"2017-03-10 21:53:02",136,1.07991397380829,"dredge",NA,NA,NA
"2650","id_Ala",37.0720699,-8.1269075,"2017-03-10 21:53:32",109,2.15982794761658,"dredge",NA,NA,NA
"2651","id_Ala",37.0719765,-8.1266518,"2017-03-10 21:54:02",142,1.07991397380829,"dredge",NA,NA,NA
"2652","id_Ala",37.0718109,-8.126698,"2017-03-10 21:54:32",241,1.07991397380829,"dredge",NA,NA,NA
"2653","id_Ala",37.0718476,-8.1269613,"2017-03-10 21:55:03",339,1.61987090110779,"dredge",NA,NA,NA
"2654","id_Ala",37.0720386,-8.1272388,"2017-03-10 21:55:33",286,1.61987090110779,"dredge",NA,NA,NA
"2655","id_Ala",37.0721651,-8.1275176,"2017-03-10 21:56:04",290,1.61987090110779,"dredge",NA,NA,NA
"2656","id_Ala",37.0722778,-8.1278328,"2017-03-10 21:56:34",296,1.61987090110779,"dredge",NA,NA,NA
"2657","id_Ala",37.0723821,-8.1281371,"2017-03-10 21:57:04",268,1.61987090110779,"dredge",NA,NA,NA
"2658","id_Ala",37.0724945,-8.1284141,"2017-03-10 21:57:34",282,1.61987090110779,"dredge",NA,NA,NA
"2659","id_Ala",37.0725551,-8.1287143,"2017-03-10 21:58:04",258,1.61987090110779,"dredge",NA,NA,NA
"2660","id_Ala",37.072625,-8.1290423,"2017-03-10 21:58:34",307,1.61987090110779,"dredge",NA,NA,NA
"2661","id_Ala",37.0727151,-8.1293013,"2017-03-10 21:59:04",298,1.61987090110779,"dredge",NA,NA,NA
"2662","id_Ala",37.0727581,-8.1295678,"2017-03-10 21:59:34",233,1.07991397380829,"dredge",NA,NA,NA
"2663","id_Ala",37.072562,-8.1295145,"2017-03-10 22:00:05",133,1.61987090110779,"dredge",NA,NA,NA
"2664","id_Ala",37.0725326,-8.1293188,"2017-03-10 22:00:35",204,2.15982794761658,"dredge",NA,NA,NA
"2665","id_Ala",37.072606,-8.1295663,"2017-03-10 22:01:06",19,2.15982794761658,"dredge",NA,NA,NA
"2666","id_Ala",37.0725923,-8.1289981,"2017-03-10 22:02:13",99,1.61987090110779,"dredge",NA,NA,NA
"2667","id_Ala",37.0725616,-8.1287201,"2017-03-10 22:02:43",106,1.07991397380829,"dredge",NA,NA,NA
"2668","id_Ala",37.0724961,-8.1284451,"2017-03-10 22:03:13",123,1.61987090110779,"dredge",NA,NA,NA
"2669","id_Ala",37.072411,-8.1281671,"2017-03-10 22:03:43",127,2.15982794761658,"dredge",NA,NA,NA
"2670","id_Ala",37.0723256,-8.1279118,"2017-03-10 22:04:13",77,1.61987090110779,"dredge",NA,NA,NA
"2671","id_Ala",37.0722345,-8.1276216,"2017-03-10 22:04:43",109,1.61987090110779,"dredge",NA,NA,NA
"2672","id_Ala",37.072141,-8.1273518,"2017-03-10 22:05:13",137,1.61987090110779,"dredge",NA,NA,NA
"2673","id_Ala",37.072061,-8.1270418,"2017-03-10 22:05:44",113,1.61987090110779,"dredge",NA,NA,NA
"2674","id_Ala",37.0719983,-8.1267578,"2017-03-10 22:06:14",113,1.07991397380829,"dredge",NA,NA,NA
"2675","id_Ala",37.0718291,-8.1266821,"2017-03-10 22:06:44",207,1.07991397380829,"dredge",NA,NA,NA
"2676","id_Ala",37.0718221,-8.1269616,"2017-03-10 22:07:14",321,2.15982794761658,"dredge",NA,NA,NA
"2677","id_Ala",37.0720308,-8.1271841,"2017-03-10 22:07:44",276,1.61987090110779,"dredge",NA,NA,NA
"2678","id_Ala",37.0720765,-8.1275223,"2017-03-10 22:08:14",296,2.15982794761658,"dredge",NA,NA,NA
"2679","id_Ala",37.0722218,-8.1278318,"2017-03-10 22:08:44",282,1.07991397380829,"dredge",NA,NA,NA
"2680","id_Ala",37.0723541,-8.1281095,"2017-03-10 22:09:14",329,1.61987090110779,"dredge",NA,NA,NA
"2681","id_Ala",37.0724625,-8.1284145,"2017-03-10 22:09:44",265,1.61987090110779,"dredge",NA,NA,NA
"2682","id_Ala",37.0725425,-8.1287353,"2017-03-10 22:10:14",273,1.07991397380829,"dredge",NA,NA,NA
"2683","id_Ala",37.0726503,-8.1290141,"2017-03-10 22:10:44",298,2.15982794761658,"dredge",NA,NA,NA
"2684","id_Ala",37.0727248,-8.1293396,"2017-03-10 22:11:14",292,1.61987090110779,"dredge",NA,NA,NA
"2685","id_Ala",37.0728476,-8.1296176,"2017-03-10 22:11:44",306,2.15982794761658,"dredge",NA,NA,NA
