"vessel_id","time_stamp","lon","lat","speed","course","trip"
1,2017-02-13 10:07:00,13.0537,44.4258,1.5,96,"1_7"
1,2017-02-13 10:13:01,13.056,44.4247,1.1,108,"1_7"
1,2017-02-13 10:16:01,13.058,44.4237,1.1,163,"1_7"
1,2017-02-13 10:22:00,13.0597,44.4223,0.9,178,"1_7"
1,2017-02-13 10:27:59,13.0613,44.4207,1.1,108,"1_7"
1,2017-02-13 10:31:01,13.0613,44.4207,1.1,108,"1_7"
1,2017-02-13 10:37:01,13.0637,44.4197,1.2,116,"1_7"
1,2017-02-13 10:42:59,13.066,44.4182,1.3,118,"1_7"
1,2017-02-13 10:45:58,13.0688,44.4173,0.9,110,"1_7"
1,2017-02-13 10:51:55,13.0688,44.4173,0.9,110,"1_7"
1,2017-02-13 10:57:51,13.0717,44.4167,1.4,111,"1_7"
1,2017-02-13 11:00:48,13.074,44.4157,0.9,121,"1_7"
1,2017-02-13 11:06:46,13.0765,44.4147,1.4,132,"1_7"
1,2017-02-13 11:12:45,13.0785,44.4132,1.3,113,"1_7"
1,2017-02-13 11:15:45,13.0785,44.4132,1.3,113,"1_7"
1,2017-02-13 11:21:45,13.0808,44.412,1.6,128,"1_7"
1,2017-02-13 11:27:45,13.0833,44.4112,1,92,"1_7"
1,2017-02-13 11:30:46,13.0862,44.4107,0.5,125,"1_7"
1,2017-02-13 11:36:46,13.0922,44.4103,5.5,58,"1_7"
1,2017-02-13 11:42:46,13.1052,44.41,6.8,102,"1_7"
1,2017-02-13 11:45:46,13.1052,44.41,6.8,102,"1_7"
1,2017-02-13 11:51:46,13.1185,44.4033,7.1,122,"1_7"
1,2017-02-13 11:57:47,13.1317,44.3965,7,117,"1_7"
1,2017-02-13 12:00:47,13.1463,44.3902,6.9,120,"1_7"
1,2017-02-13 12:06:47,13.148,44.3892,0.1,176,"1_7"
1,2017-02-13 12:12:46,13.1627,44.3913,8.9,70,"1_7"
1,2017-02-13 12:18:43,13.184,44.3955,9,73,"1_7"
1,2017-02-13 12:21:43,13.184,44.3955,9,73,"1_7"
1,2017-02-13 12:27:42,13.2047,44.3985,9.2,87,"1_7"
1,2017-02-13 12:33:40,13.2253,44.4015,9,70,"1_7"
1,2017-02-13 12:36:40,13.2418,44.4015,7.9,128,"1_7"
1,2017-02-13 12:42:46,13.2543,44.392,7.9,133,"1_7"
1,2017-02-13 12:48:43,13.2687,44.3832,7.9,126,"1_7"
1,2017-02-13 12:51:42,13.2687,44.3832,7.9,126,"1_7"
1,2017-02-13 12:57:43,13.2832,44.3745,7.9,136,"1_7"
1,2017-02-13 13:03:43,13.2973,44.3667,7.9,113,"1_7"
1,2017-02-13 13:06:42,13.3127,44.3607,8.2,104,"1_7"
1,2017-02-13 13:12:41,13.331,44.3552,8.3,108,"1_7"
1,2017-02-13 13:18:45,13.3483,44.3497,8.1,116,"1_7"
1,2017-02-13 13:21:48,13.3483,44.3497,8.1,116,"1_7"
1,2017-02-13 13:27:50,13.3662,44.3438,8.1,115,"1_7"
1,2017-02-13 13:33:53,13.3848,44.3387,8.1,108,"1_7"
1,2017-02-13 13:36:55,13.3848,44.3387,8.1,108,"1_7"
1,2017-02-13 13:42:53,13.4023,44.3318,8,128,"1_7"
1,2017-02-13 13:48:54,13.4113,44.3197,8,143,"1_7"
1,2017-02-13 13:51:53,13.3995,44.3087,9.5,245,"1_7"
1,2017-02-13 13:57:53,13.3817,44.2982,9.8,219,"1_7"
1,2017-02-13 14:03:54,13.3635,44.2878,9.8,228,"1_7"
1,2017-02-13 14:06:55,13.3635,44.2878,9.8,228,"1_7"
1,2017-02-13 14:12:52,13.3457,44.2777,9.9,228,"1_7"
1,2017-02-13 14:18:49,13.3272,44.2677,9.9,235,"1_7"
1,2017-02-13 14:21:48,13.3073,44.2575,10,242,"1_7"
1,2017-02-13 14:27:46,13.2888,44.247,10.1,235,"1_7"
1,2017-02-13 14:33:42,13.2698,44.2368,10,238,"1_7"
1,2017-02-13 14:36:42,13.2698,44.2368,10,238,"1_7"
1,2017-02-13 14:42:40,13.2515,44.2272,10,217,"1_7"
1,2017-02-13 14:48:39,13.2323,44.218,9.9,226,"1_7"
1,2017-02-13 14:51:38,13.212,44.2078,9.9,230,"1_7"
1,2017-02-13 14:57:37,13.1962,44.1958,9.9,232,"1_7"
1,2017-02-13 15:03:37,13.1832,44.1822,10,249,"1_7"
1,2017-02-13 15:06:38,13.1832,44.1822,10,249,"1_7"
1,2017-02-13 15:12:37,13.166,44.1703,9.9,232,"1_7"
1,2017-02-13 15:18:36,13.1453,44.1613,9.8,242,"1_7"
1,2017-02-13 15:21:35,13.1453,44.1613,9.8,242,"1_7"
1,2017-02-13 15:27:35,13.1265,44.1523,9.8,230,"1_7"
1,2017-02-13 15:33:35,13.1068,44.1442,9.8,235,"1_7"
1,2017-02-13 15:36:36,13.0875,44.1352,9.8,239,"1_7"
1,2017-02-13 15:42:36,13.067,44.1277,10.5,251,"1_7"
1,2017-02-13 15:48:35,13.0445,44.1197,10.5,245,"1_7"
1,2017-02-13 15:51:36,13.0445,44.1197,10.5,245,"1_7"
1,2017-02-13 15:57:37,13.0445,44.1197,10.5,245,"1_7"
1,2017-02-13 16:03:37,13.0048,44.0997,10.6,235,"1_7"
1,2017-02-13 16:06:37,12.985,44.0895,10.5,248,"1_7"
1,2017-02-13 16:12:36,12.9645,44.0863,10.5,244,"1_7"
1,2017-02-13 16:18:35,12.943,44.0772,10.3,227,"1_7"
1,2017-02-13 16:21:35,12.943,44.0772,10.3,227,"1_7"
1,2017-02-13 16:27:33,12.9243,44.0667,10.5,212,"1_7"
1,2017-02-13 16:33:33,12.9065,44.055,10.4,230,"1_7"
1,2017-02-13 16:36:32,12.887,44.0445,10.4,238,"1_7"
1,2017-02-13 16:42:36,12.8693,44.0342,10.5,235,"1_7"
1,2017-02-13 16:48:40,12.85,44.0232,10.5,238,"1_7"
1,2017-02-13 16:51:42,12.85,44.0232,10.5,238,"1_7"
1,2017-02-13 16:57:45,12.8293,44.0128,10.8,234,"1_7"
1,2017-02-13 17:03:46,12.8293,44.0128,10.8,234,"1_7"
1,2017-02-13 17:06:45,12.7885,43.9913,10.5,238,"1_7"
1,2017-02-13 17:12:42,12.7685,43.9813,10.5,230,"1_7"
1,2017-02-13 17:18:38,12.751,43.9711,6.9,184.8,"1_7"
1,2017-02-13 17:21:37,12.751,43.9711,6.9,184.8,"1_7"
1,2017-02-13 17:27:35,12.7504,43.9684,0,360,"1_7"
1,2017-02-14 02:00:49,12.751,43.9693,3.9,14,"1_8"
1,2017-02-14 02:03:50,12.7555,43.9798,7.1,43,"1_8"
1,2017-02-14 02:09:50,12.7702,43.9905,9.7,37,"1_8"
1,2017-02-14 02:15:50,12.7905,43.998,10,57,"1_8"
1,2017-02-14 02:18:50,12.7905,43.998,10,57,"1_8"
1,2017-02-14 02:24:49,12.8088,44.0082,10.1,58,"1_8"
1,2017-02-14 02:30:56,12.8225,44.0212,9.7,38,"1_8"
1,2017-02-14 02:33:52,12.8348,44.0343,9.5,35,"1_8"
1,2017-02-14 02:39:54,12.8475,44.0473,9.9,48,"1_8"
1,2017-02-14 02:45:53,12.8605,44.0615,10,34,"1_8"
1,2017-02-14 02:48:54,12.8605,44.0615,10,34,"1_8"
1,2017-02-14 02:54:53,12.8727,44.0757,10,31,"1_8"
1,2017-02-14 03:00:54,12.8855,44.0893,9.9,28,"1_8"
1,2017-02-14 03:03:54,12.8975,44.1037,9.8,29,"1_8"
1,2017-02-14 03:09:51,12.9095,44.1182,9.9,29,"1_8"
1,2017-02-14 03:15:50,12.9235,44.1317,9.9,45,"1_8"
1,2017-02-14 03:18:49,12.9235,44.1317,9.9,45,"1_8"
1,2017-02-14 03:24:47,12.9408,44.1425,9.9,42,"1_8"
1,2017-02-14 03:30:49,12.9545,44.1557,9.9,36,"1_8"
1,2017-02-14 03:33:48,12.9668,44.1695,9.9,24,"1_8"
1,2017-02-14 03:39:49,12.978,44.1843,9.8,29,"1_8"
1,2017-02-14 03:45:49,12.9915,44.1987,9.8,35,"1_8"
1,2017-02-14 03:48:49,12.9915,44.1987,9.8,35,"1_8"
1,2017-02-14 03:54:52,13.0055,44.2118,9.9,37,"1_8"
1,2017-02-14 04:00:52,13.0215,44.2233,9.8,49,"1_8"
1,2017-02-14 04:03:53,13.0375,44.2352,9.7,30,"1_8"
1,2017-02-14 04:09:54,13.052,44.2475,9.8,21,"1_8"
1,2017-02-14 04:15:56,13.065,44.2612,9.7,34,"1_8"
1,2017-02-14 04:18:55,13.065,44.2612,9.7,34,"1_8"
1,2017-02-14 04:24:56,13.0792,44.2742,9.9,37,"1_8"
1,2017-02-14 04:30:56,13.0945,44.2878,10.2,42,"1_8"
1,2017-02-14 04:33:57,13.1085,44.3018,10.1,30,"1_8"
1,2017-02-14 04:39:57,13.1262,44.3127,10.2,48,"1_8"
1,2017-02-14 04:45:58,13.1412,44.3252,10.1,34,"1_8"
1,2017-02-14 04:48:58,13.1412,44.3252,10.1,34,"1_8"
1,2017-02-14 04:54:58,13.1567,44.3387,10.1,54,"1_8"
1,2017-02-14 05:00:59,13.171,44.3515,10,43,"1_8"
1,2017-02-14 05:03:58,13.187,44.3633,10.1,39,"1_8"
1,2017-02-14 05:09:55,13.2082,44.367,10.1,85,"1_8"
1,2017-02-14 05:15:48,13.2232,44.3785,10,25,"1_8"
1,2017-02-14 05:18:46,13.2232,44.3785,10,25,"1_8"
1,2017-02-14 05:24:37,13.2317,44.3938,10,17,"1_8"
1,2017-02-14 05:30:29,13.2378,44.4037,0.7,165,"1_8"
1,2017-02-14 05:33:35,13.2392,44.4027,1.4,128,"1_8"
1,2017-02-14 05:39:41,13.241,44.4012,1,133,"1_8"
1,2017-02-14 05:45:45,13.2428,44.3998,1.1,147,"1_8"
1,2017-02-14 05:48:49,13.2428,44.3998,1.1,147,"1_8"
1,2017-02-14 05:54:58,13.2445,44.3985,1,130,"1_8"
1,2017-02-14 06:00:58,13.2463,44.3972,1,126,"1_8"
1,2017-02-14 06:03:57,13.2463,44.3972,1,126,"1_8"
1,2017-02-14 06:09:56,13.2483,44.3958,1,135,"1_8"
1,2017-02-14 06:15:54,13.2505,44.3943,1.1,143,"1_8"
1,2017-02-14 06:18:54,13.2527,44.3928,1.4,117,"1_8"
1,2017-02-14 06:24:53,13.2545,44.3915,1.3,134,"1_8"
1,2017-02-14 06:30:53,13.2568,44.3902,1.2,122,"1_8"
1,2017-02-14 06:33:52,13.2568,44.3902,1.2,122,"1_8"
1,2017-02-14 06:39:51,13.259,44.3888,1.1,121,"1_8"
1,2017-02-14 06:45:52,13.2612,44.3873,1.1,145,"1_8"
1,2017-02-14 06:48:52,13.2635,44.386,1.1,128,"1_8"
1,2017-02-14 06:54:53,13.2657,44.3845,1.4,127,"1_8"
1,2017-02-14 07:00:55,13.2678,44.3832,0.9,126,"1_8"
1,2017-02-14 07:03:55,13.2678,44.3832,0.9,126,"1_8"
1,2017-02-14 07:09:54,13.2702,44.3818,1.3,131,"1_8"
1,2017-02-14 07:15:54,13.2722,44.3803,1.1,124,"1_8"
1,2017-02-14 07:18:54,13.2743,44.3788,1.1,126,"1_8"
1,2017-02-14 07:24:54,13.277,44.3775,1.2,127,"1_8"
1,2017-02-14 07:30:54,13.2795,44.3763,1.1,120,"1_8"
1,2017-02-14 07:33:54,13.2795,44.3763,1.1,120,"1_8"
1,2017-02-14 07:39:55,13.2818,44.375,1.2,113,"1_8"
1,2017-02-14 07:45:54,13.2837,44.3737,1,130,"1_8"
1,2017-02-14 07:48:55,13.2857,44.3723,0.9,129,"1_8"
1,2017-02-14 07:54:55,13.2875,44.3708,1.1,130,"1_8"
1,2017-02-14 08:00:56,13.2875,44.3708,1.1,130,"1_8"
1,2017-02-14 08:03:57,13.2907,44.3692,0.7,115,"1_8"
1,2017-02-14 08:09:56,13.2928,44.3682,1,129,"1_8"
1,2017-02-14 08:15:57,13.2955,44.3672,1.1,120,"1_8"
1,2017-02-14 08:21:57,13.2955,44.3672,1.1,120,"1_8"
1,2017-02-14 08:24:56,13.2978,44.366,1.3,99,"1_8"
1,2017-02-14 08:30:57,13.2997,44.3653,1.3,138,"1_8"
1,2017-02-14 08:33:57,13.2997,44.3653,1.3,138,"1_8"
1,2017-02-14 08:39:58,13.3013,44.3645,0.7,121,"1_8"
1,2017-02-14 08:45:59,13.3032,44.3637,0.7,88,"1_8"
1,2017-02-14 08:51:58,13.3137,44.363,5,116,"1_8"
1,2017-02-14 08:54:58,13.3243,44.3597,4.8,138,"1_8"
1,2017-02-14 09:00:58,13.3338,44.3555,5.1,106,"1_8"
1,2017-02-14 09:06:58,13.3445,44.3513,5.1,109,"1_8"
1,2017-02-14 09:09:57,13.3455,44.3507,1.5,172,"1_8"
1,2017-02-14 09:15:57,13.3475,44.3498,0.9,106,"1_8"
1,2017-02-14 09:21:57,13.35,44.349,1.4,122,"1_8"
1,2017-02-14 09:24:57,13.35,44.349,1.4,122,"1_8"
1,2017-02-14 09:30:56,13.3525,44.3482,1.1,107,"1_8"
1,2017-02-14 09:36:56,13.3575,44.3467,1.5,116,"1_8"
1,2017-02-14 09:45:53,13.3605,44.3458,1,113,"1_8"
1,2017-02-14 09:51:50,13.3635,44.3447,1.7,117,"1_8"
1,2017-02-14 09:54:50,13.3635,44.3447,1.7,117,"1_8"
1,2017-02-14 10:00:47,13.3667,44.3438,0.9,126,"1_8"
1,2017-02-14 10:06:50,13.3692,44.3428,1.3,130,"1_8"
1,2017-02-14 10:09:51,13.3692,44.3428,1.3,130,"1_8"
1,2017-02-14 10:15:55,13.3728,44.3418,1,109,"1_8"
1,2017-02-14 10:21:57,13.3748,44.341,1.1,126,"1_8"
1,2017-02-14 10:24:58,13.3757,44.3408,1.1,129,"1_8"
1,2017-02-14 10:30:57,13.378,44.34,0.9,101,"1_8"
1,2017-02-14 10:36:58,13.3803,44.3393,0.7,83,"1_8"
1,2017-02-14 10:39:58,13.3803,44.3393,0.7,83,"1_8"
1,2017-02-14 10:45:57,13.3827,44.3387,0.9,92,"1_8"
1,2017-02-14 10:51:56,13.3848,44.3378,0.9,113,"1_8"
1,2017-02-14 10:54:54,13.3872,44.337,1,119,"1_8"
1,2017-02-14 11:00:55,13.3893,44.3365,1,112,"1_8"
1,2017-02-14 11:06:53,13.3915,44.3357,0.9,104,"1_8"
1,2017-02-14 11:09:54,13.3915,44.3357,0.9,104,"1_8"
1,2017-02-14 11:15:55,13.3935,44.3348,1.5,132,"1_8"
1,2017-02-14 11:21:54,13.3958,44.334,1.2,125,"1_8"
1,2017-02-14 11:24:53,13.398,44.3333,0.7,114,"1_8"
1,2017-02-14 11:30:54,13.4002,44.3323,1,117,"1_8"
1,2017-02-14 11:36:57,13.4022,44.3313,1,134,"1_8"
1,2017-02-14 11:39:57,13.4022,44.3313,1,134,"1_8"
1,2017-02-14 11:45:57,13.4038,44.33,1,131,"1_8"
1,2017-02-14 11:51:56,13.4055,44.3287,1,149,"1_8"
1,2017-02-14 11:54:55,13.4067,44.3272,1.1,136,"1_8"
1,2017-02-14 12:00:53,13.4077,44.3255,1.1,148,"1_8"
1,2017-02-14 12:06:54,13.4077,44.3255,1.1,148,"1_8"
1,2017-02-14 12:09:54,13.4085,44.3237,1.1,155,"1_8"
1,2017-02-14 12:15:53,13.4095,44.3222,1,152,"1_8"
1,2017-02-14 12:21:53,13.4108,44.3208,0.9,133,"1_8"
1,2017-02-14 12:24:52,13.4108,44.3208,0.9,133,"1_8"
1,2017-02-14 12:30:51,13.4125,44.319,1.1,136,"1_8"
1,2017-02-14 12:36:51,13.4208,44.3257,7,42,"1_8"
1,2017-02-14 12:39:50,13.4325,44.3382,9,40,"1_8"
1,2017-02-14 12:45:48,13.4325,44.3382,9,40,"1_8"
1,2017-02-14 12:51:50,13.4423,44.3517,9,36,"1_8"
1,2017-02-14 12:54:51,13.4415,44.3667,8.8,351,"1_8"
1,2017-02-14 13:00:50,13.4352,44.3823,9.7,342,"1_8"
1,2017-02-14 13:06:51,13.4308,44.3982,9.7,352,"1_8"
1,2017-02-14 13:09:51,13.4308,44.3982,9.7,352,"1_8"
1,2017-02-14 13:15:50,13.4258,44.42,9.8,343,"1_8"
1,2017-02-14 13:27:07,13.4267,44.4615,7.8,7,"1_8"
1,2017-02-14 13:30:36,13.4265,44.4688,7.7,4,"1_8"
1,2017-02-14 13:40:07,13.4163,44.4852,8.6,254,"1_8"
1,2017-02-14 13:47:07,13.4055,44.4977,7.6,327,"1_8"
1,2017-02-14 13:51:46,13.3983,44.506,7.6,336,"1_8"
1,2017-02-14 13:56:16,13.391,44.5142,7.8,325,"1_8"
1,2017-02-14 16:02:30,13.3807,44.5277,0,44,"1_8"
1,2017-02-14 16:04:11,13.3807,44.5275,0.1,193,"1_8"
1,2017-02-15 03:04:16,13.379,44.5258,1,144,"1_8"
1,2017-02-15 03:08:47,13.38,44.5247,1.1,149,"1_8"
1,2017-02-15 03:14:06,13.3813,44.5235,0.9,134,"1_8"
1,2017-02-15 03:19:16,13.3825,44.5223,0.9,133,"1_8"
1,2017-02-15 03:23:16,13.3835,44.5212,1,137,"1_8"
1,2017-02-15 03:28:56,13.385,44.5197,1.7,161,"1_8"
1,2017-02-15 03:34:36,13.3865,44.5183,1.2,142,"1_8"
1,2017-02-15 03:39:47,13.3878,44.517,1.2,146,"1_8"
1,2017-02-15 03:42:56,13.3887,44.5163,1.1,143,"1_8"
1,2017-02-15 03:49:16,13.3903,44.5148,1,139,"1_8"
1,2017-02-15 03:54:26,13.3917,44.5135,1,144,"1_8"
1,2017-02-15 03:59:17,13.3928,44.5122,1.1,140,"1_8"
1,2017-02-15 04:04:37,13.3943,44.5108,1.2,144,"1_8"
1,2017-02-15 04:09:17,13.3957,44.5097,1.1,144,"1_8"
1,2017-02-15 04:14:47,13.397,44.5082,1,137,"1_8"
1,2017-02-15 04:19:37,13.3982,44.507,1.2,148,"1_8"
1,2017-02-15 04:24:47,13.3992,44.5055,1,150,"1_8"
1,2017-02-15 04:29:57,13.4003,44.504,1,147,"1_8"
1,2017-02-15 04:34:46,13.4015,44.5027,1.1,144,"1_8"
1,2017-02-15 04:39:56,13.4028,44.5012,1.1,143,"1_8"
1,2017-02-15 04:44:57,13.404,44.4998,1.1,133,"1_8"
1,2017-02-15 04:49:36,13.405,44.4987,0.9,138,"1_8"
1,2017-02-15 04:54:56,13.4062,44.4973,1.2,156,"1_8"
1,2017-02-15 04:59:57,13.4073,44.496,1.1,157,"1_8"
1,2017-02-15 05:04:36,13.4083,44.4947,1,132,"1_8"
1,2017-02-15 05:09:27,13.4093,44.4933,1,138,"1_8"
1,2017-02-15 05:14:56,13.4105,44.4918,1,160,"1_8"
1,2017-02-15 05:19:17,13.4115,44.4908,1,154,"1_8"
1,2017-02-15 05:24:47,13.4127,44.4893,1,137,"1_8"
1,2017-02-15 05:30:06,13.4137,44.4882,0.9,131,"1_8"
1,2017-02-15 05:34:27,13.4145,44.4873,0.7,139,"1_8"
1,2017-02-15 05:37:27,13.415,44.4867,0.7,135,"1_8"
1,2017-02-15 05:44:46,13.4147,44.4883,5.5,13,"1_8"
1,2017-02-15 05:49:46,13.4222,44.484,4,160,"1_8"
1,2017-02-15 05:54:16,13.4222,44.4835,0.7,169,"1_8"
1,2017-02-15 06:00:07,13.423,44.4822,1.2,174,"1_8"
1,2017-02-15 06:05:07,13.4237,44.4808,1,138,"1_8"
1,2017-02-15 06:09:56,13.424,44.4797,0.7,153,"1_8"
1,2017-02-15 06:14:46,13.4245,44.4785,0.7,157,"1_8"
1,2017-02-15 06:19:57,13.4253,44.4772,0.9,139,"1_8"
1,2017-02-15 06:24:36,13.4255,44.4762,0.7,142,"1_8"
1,2017-02-15 06:29:46,13.4257,44.4748,0.7,169,"1_8"
1,2017-02-15 06:33:57,13.4258,44.4737,0.7,156,"1_8"
1,2017-02-15 06:40:06,13.4262,44.472,0.7,149,"1_8"
1,2017-02-15 06:44:56,13.4267,44.4707,0.9,171,"1_8"
1,2017-02-15 06:50:17,13.4267,44.4695,1,187,"1_8"
1,2017-02-15 06:55:17,13.4267,44.4682,0.7,170,"1_8"
1,2017-02-15 07:00:17,13.4267,44.4672,0.7,167,"1_8"
1,2017-02-15 07:05:07,13.4268,44.466,0.5,139,"1_8"
1,2017-02-15 07:08:56,13.4268,44.4648,1.2,181,"1_8"
1,2017-02-15 07:14:57,13.427,44.4633,0.7,166,"1_8"
1,2017-02-15 07:20:06,13.427,44.462,1,186,"1_8"
1,2017-02-15 07:25:06,13.4268,44.4607,1.1,203,"1_8"
1,2017-02-15 07:30:17,13.4267,44.4593,0.7,193,"1_8"
1,2017-02-15 07:31:17,13.4267,44.459,1,183,"1_8"
1,2017-02-15 07:40:07,13.4265,44.4567,1.3,189,"1_8"
1,2017-02-15 07:44:37,13.4267,44.4555,0.7,171,"1_8"
1,2017-02-15 07:50:07,13.4267,44.4543,0.7,161,"1_8"
1,2017-02-15 07:54:37,13.4265,44.4532,1,199,"1_8"
1,2017-02-15 07:59:16,13.4265,44.4523,0.7,167,"1_8"
1,2017-02-15 08:05:16,13.4262,44.451,1.2,204,"1_8"
1,2017-02-15 08:09:07,13.426,44.45,0.7,150,"1_8"
1,2017-02-15 08:15:07,13.4258,44.4483,0.7,175,"1_8"
1,2017-02-15 08:20:07,13.4257,44.447,0.7,164,"1_8"
1,2017-02-15 08:22:47,13.4255,44.4462,0.9,181,"1_8"
1,2017-02-15 08:29:06,13.4255,44.4445,1,194,"1_8"
1,2017-02-15 08:35:26,13.4262,44.4432,1.5,64,"1_8"
1,2017-02-15 08:39:36,13.4273,44.4385,5.2,191,"1_8"
1,2017-02-15 08:43:57,13.4255,44.4318,5.5,194,"1_8"
1,2017-02-15 08:50:16,13.4252,44.4292,1.4,28,"1_8"
1,2017-02-15 09:01:36,13.4255,44.4325,1.3,5,"1_8"
1,2017-02-15 09:10:37,13.4253,44.4358,1.5,11,"1_8"
1,2017-02-15 09:30:17,13.4257,44.4427,0.7,19,"1_8"
1,2017-02-15 09:35:27,13.4273,44.4428,1,110,"1_8"
1,2017-02-15 09:40:26,13.4293,44.4427,1.2,95,"1_8"
1,2017-02-15 09:45:36,13.4315,44.4425,0.9,101,"1_8"
1,2017-02-15 09:50:37,13.4285,44.4417,8.1,231,"1_8"
1,2017-02-15 09:55:27,13.4167,44.4322,9.7,224,"1_8"
1,2017-02-15 10:00:17,13.4043,44.4225,9.7,216,"1_8"
1,2017-02-15 10:04:56,13.3922,44.4133,9.8,224,"1_8"
1,2017-02-15 10:10:37,13.3777,44.4018,9.7,224,"1_8"
1,2017-02-15 10:14:37,13.3675,44.3938,9.7,224,"1_8"
1,2017-02-15 10:20:46,13.3515,44.3817,9.7,225,"1_8"
1,2017-02-15 10:24:57,13.3407,44.3737,9.7,227,"1_8"
1,2017-02-15 10:30:26,13.3255,44.3635,9.9,232,"1_8"
1,2017-02-15 10:35:16,13.3112,44.3548,9.9,232,"1_8"
1,2017-02-15 10:40:06,13.2978,44.3457,10,229,"1_8"
1,2017-02-15 10:45:17,13.2832,44.3358,9.8,224,"1_8"
1,2017-02-15 10:50:37,13.2678,44.326,9.9,225,"1_8"
1,2017-02-15 10:55:07,13.2553,44.3175,9.9,227,"1_8"
1,2017-02-15 10:59:17,13.2437,44.3095,9.8,227,"1_8"
1,2017-02-15 11:04:36,13.2297,44.2987,9.9,223,"1_8"
1,2017-02-15 11:07:56,13.2202,44.2927,9.9,227,"1_8"
1,2017-02-15 11:12:36,13.2068,44.2838,10,226,"1_8"
1,2017-02-15 11:45:18,13.134,44.2362,10.1,231,"1_8"
1,2017-02-15 11:48:18,13.1163,44.224,10.1,215,"1_8"
1,2017-02-15 11:54:15,13.0995,44.2123,10,232,"1_8"
1,2017-02-15 12:00:16,13.0868,44.1992,10.2,219,"1_8"
1,2017-02-15 12:03:18,13.0868,44.1992,10.2,219,"1_8"
1,2017-02-15 12:09:15,13.0695,44.1873,10.2,227,"1_8"
1,2017-02-15 12:15:17,13.0518,44.1755,10.1,230,"1_8"
1,2017-02-15 12:18:18,13.034,44.1645,10.1,229,"1_8"
1,2017-02-15 12:24:21,13.0155,44.1535,10.2,231,"1_8"
1,2017-02-15 12:30:21,12.9983,44.1418,10.2,218,"1_8"
1,2017-02-15 12:33:22,12.9983,44.1418,10.2,218,"1_8"
1,2017-02-15 12:39:22,12.9812,44.1303,10.2,217,"1_8"
1,2017-02-15 12:45:21,12.9633,44.1195,10.3,221,"1_8"
1,2017-02-15 12:48:19,12.9458,44.1073,10.1,229,"1_8"
1,2017-02-15 12:54:16,12.9287,44.0957,10.2,229,"1_8"
1,2017-02-15 13:00:12,12.9117,44.0837,10.2,230,"1_8"
1,2017-02-15 13:06:08,12.8947,44.0713,10.2,229,"1_8"
1,2017-02-15 13:09:07,12.8947,44.0713,10.2,229,"1_8"
1,2017-02-15 13:15:10,12.8783,44.0598,10.1,232,"1_8"
1,2017-02-15 13:21:11,12.8618,44.0463,10.3,212,"1_8"
1,2017-02-15 13:24:12,12.8432,44.0347,10.4,227,"1_8"
1,2017-02-15 13:30:12,12.8258,44.0225,10.4,228,"1_8"
1,2017-02-15 13:36:13,12.8078,44.011,10.1,224,"1_8"
1,2017-02-15 13:39:11,12.8078,44.011,10.1,224,"1_8"
1,2017-02-15 13:45:12,12.79,43.9997,10,225,"1_8"
1,2017-02-15 13:51:13,12.7722,43.988,10,212,"1_8"
1,2017-02-15 13:54:14,12.7553,43.9773,9.8,225.8,"1_8"
1,2017-02-15 14:00:15,12.7553,43.9773,9.8,225.8,"1_8"
1,2017-02-15 14:06:17,12.7504,43.9684,0,360,"1_8"
1,2017-02-15 14:09:17,12.7504,43.9684,0,360,"1_8"
1,2017-02-15 14:15:17,12.7504,43.9684,0,360,"1_8"
1,2017-02-16 10:45:54,12.751,43.9705,6.4,3,"1_9"
1,2017-02-16 10:51:51,12.7597,43.982,8.1,33,"1_9"
1,2017-02-16 10:57:49,12.7713,43.9947,10.1,34,"1_9"
1,2017-02-16 11:00:48,12.7857,44.0082,10.3,45,"1_9"
1,2017-02-16 11:06:54,12.7857,44.0082,10.3,45,"1_9"
1,2017-02-16 11:12:53,12.799,44.0227,10.3,38,"1_9"
1,2017-02-16 11:15:54,12.8132,44.0363,10.2,41,"1_9"
1,2017-02-16 11:21:54,12.827,44.0503,10.1,37,"1_9"
1,2017-02-16 11:27:53,12.8408,44.064,10.2,33,"1_9"
1,2017-02-16 11:33:48,12.854,44.078,10.1,34,"1_9"
1,2017-02-16 11:36:47,12.854,44.078,10.1,34,"1_9"
1,2017-02-16 11:42:43,12.8695,44.0908,10,30,"1_9"
1,2017-02-16 11:48:40,12.8825,44.105,10.1,35,"1_9"
1,2017-02-16 11:51:48,12.8965,44.1187,10.2,35,"1_9"
1,2017-02-16 11:57:56,12.912,44.1323,10.1,38,"1_9"
1,2017-02-16 12:00:59,12.912,44.1323,10.1,38,"1_9"
1,2017-02-16 12:07:04,12.9263,44.1457,10.1,38,"1_9"
1,2017-02-16 12:13:08,12.9412,44.1588,10.2,40,"1_9"
1,2017-02-16 12:16:07,12.9562,44.172,10.1,40,"1_9"
1,2017-02-16 12:22:06,12.97,44.1857,10,34,"1_9"
1,2017-02-16 12:28:04,12.9845,44.1995,10.1,31,"1_9"
1,2017-02-16 12:34:01,12.9988,44.2133,10.1,31,"1_9"
1,2017-02-16 12:36:58,12.9988,44.2133,10.1,31,"1_9"
1,2017-02-16 12:42:57,13.012,44.2278,10,37,"1_9"
1,2017-02-16 12:48:57,13.025,44.2418,10,29,"1_9"
1,2017-02-16 12:51:58,13.0378,44.2563,10,25,"1_9"
1,2017-02-16 12:57:58,13.0498,44.2713,10.1,32,"1_9"
